title,user_id,tags,genres,recommend
Convoy,76561198077815717,"['Strategy', 'Indie', 'Rogue-like', 'Action', 'RPG', 'Pixel Graphics', 'Adventure', 'Post-apocalyptic', '2D', 'Singleplayer', 'Sci-fi', 'Top-Down', 'Great Soundtrack', 'Rogue-lite', 'Difficult', 'Retro', 'Exploration', 'Moddable', 'Atmospheric', 'Lore-Rich']",Action,True
Squishy the Suicidal Pig,ilyjoepoe,"['Indie', 'Platformer', 'Puzzle', 'Puzzle-Platformer', 'Adventure', 'Pixel Graphics', 'Difficult', '2D', 'Funny']",Adventure,True
Wings of Vi,rainbowexplosian,"['Difficult', 'Platformer', 'Female Protagonist', 'Indie', 'Action', '2D', 'Adventure', 'Great Soundtrack', 'Anime', 'Cute', 'Pixel Graphics', 'Metroidvania', 'Fantasy', 'Singleplayer', 'Retro', 'Bullet Hell']",Action,True
Nancy Drew®: Legend of the Crystal Skull,BLACKERISFASTER,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",Adventure,True
The Flame in the Flood,mikeytyson,"['Survival', 'Adventure', 'Indie', 'Great Soundtrack', 'Female Protagonist', 'Crafting', 'Action', 'Rogue-like', 'Atmospheric', 'Exploration', 'Post-apocalyptic', 'Rogue-lite', 'Singleplayer', 'Difficult', 'Isometric', 'Strategy', 'Open World', 'Kickstarter']",Action,True
Chaos Reborn,EnderLord,"['Strategy', 'RPG', 'Turn-Based', 'Indie', 'Multiplayer', 'Turn-Based Strategy', 'Hex Grid', 'Fantasy', 'Tactical', 'Board Game', 'Singleplayer', 'Kickstarter', 'Card Game', 'Adventure', 'Turn-Based Tactics', 'Asynchronous Multiplayer', 'Magic']",Indie,True
Disney Princess: My Fairytale Adventure,curlboy,"['Action', 'Female Protagonist', 'Family Friendly', 'Adventure', 'Open World', 'Story Rich', 'Great Soundtrack', 'Realistic', 'Singleplayer', 'MMORPG', 'Memes', 'Pixel Graphics']",Action,True
Xeodrifter™,Parappatherapperisbest,"['Indie', 'Action', 'Metroidvania', 'Platformer', 'Retro', 'Pixel Graphics', 'Exploration', '2D', 'Short']",Action,True
Platypus II,moose1199,"['Action', ""Shoot 'Em Up""]",Action,True
Magicmaker,76561198090934295,"['Indie', 'Adventure', 'Action', 'RPG', 'Singleplayer', 'Magic', 'Platformer', 'Crafting', 'Character Customization', '2D', 'Fantasy', 'Dungeon Crawler', 'Pixel Graphics']",Action,True
Nancy Drew®: The White Wolf of Icicle Creek,BLACKERISFASTER,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",Adventure,True
Disney Winnie the Pooh,benjisponge,"['Family Friendly', 'Casual', 'Adventure', 'Cartoon', 'Great Soundtrack', 'Illuminati', 'Story Rich', 'Open World', 'Cold War']",Adventure,True
Chariot,76561198081155725,"['Indie', 'Adventure', 'Local Co-Op', 'Local Multiplayer', 'Platformer', 'Co-op', 'Physics', 'Female Protagonist', 'Controller', 'Puzzle-Platformer']",Adventure,True
Five Nights at Freddy's,76561198039441595,"['Horror', 'Singleplayer', 'Survival Horror', 'Psychological Horror', 'Robots', 'Difficult', 'Indie', 'Point & Click', 'Dark', 'First-Person', 'Survival', 'Atmospheric', 'Mouse only', 'Resource Management', 'Supernatural', 'Silent Protagonist', 'Short', 'Lore-Rich', 'Historical', 'Gore']",Indie,False
The Collider,76561198103243648,"['Casual', 'Racing', 'Fast-Paced', 'Arcade', 'Indie']",Casual,True
Reprisal Universe,TheUltimateNetwork,"['Strategy', 'Indie', 'God Game', 'Pixel Graphics']",Indie,True
Heroes of SoulCraft - Arcade MOBA,superredranga,"['Free to Play', 'MOBA', 'Action', 'Strategy', 'RPG', 'Multiplayer', 'Casual', 'Indie']",Action,False
Life is Strange - Episode 1,76561198030567998,"['Story Rich', 'Choices Matter', 'Great Soundtrack', 'Time Travel', 'Female Protagonist', 'Atmospheric', 'Episodic', 'Singleplayer', 'Adventure', 'Time Manipulation', 'Mystery', 'Multiple Endings', 'Third Person', 'Point & Click', 'Indie', 'Walking Simulator', 'Casual', 'Action', 'Memes', 'Short']",Action,True
GRANADO ESPADA,76561198018469813,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Action', 'Strategy', 'Great Soundtrack', 'Anime', 'Adventure', 'MMORPG', 'Nudity']",Action,False
There Came an Echo,76561197970931849,"['Strategy', 'Indie', 'Sci-fi', 'Singleplayer', 'RTS', 'Cyberpunk', 'Voice Control', 'Great Soundtrack', 'Real-Time', 'Tactical', 'Story Rich']",Indie,False
Trine 3: The Artifacts of Power,eunmac,"['Adventure', 'Co-op', 'Puzzle', 'Action', 'Platformer', 'Fantasy', '3D Platformer', 'Indie', 'Local Co-Op', 'Atmospheric', 'Great Soundtrack', 'RPG', 'Short', '3D Vision', 'Multiplayer', 'Controller', 'Local Multiplayer', 'Singleplayer', 'Physics', '2.5D']",Action,True
The Detail,fitzbrahh,"['Adventure', 'Indie', 'Point & Click', 'Noir', 'Detective', 'Story Rich', 'Mature', 'Episodic', '2D', 'Atmospheric', 'Great Soundtrack', 'Comic Book', 'Crime']",Adventure,True
Half-Life 2: Deathmatch,auzmoz,"['Action', 'FPS', 'Multiplayer', 'Shooter', 'Sci-fi', 'First-Person', 'Physics', 'Competitive', 'Funny', 'Co-op', 'Adventure', 'Atmospheric']",Action,True
Moon Hunters,grimnixilis,"['Indie', 'Adventure', 'RPG', 'Pixel Graphics', 'Great Soundtrack', 'Co-op', 'Local Co-Op', 'Rogue-like', 'Story Rich', 'Fantasy', 'Multiplayer', 'Mythology', 'Action RPG', 'Singleplayer', '4 Player Local', 'Online Co-Op', 'Replay Value', 'Kickstarter', '2D', 'Choices Matter']",Adventure,True
Absolute Drift,fraybae,"['Racing', 'Driving', 'Indie', 'Sports', 'Simulation', 'Minimalist', 'Action', 'Great Soundtrack', 'Singleplayer', 'Top-Down', 'Physics', 'Casual']",Action,True
Cosmonautica,76561197999426881,"['Simulation', 'Space', 'Strategy', 'Indie', 'Trading', 'Adventure', 'Management', 'Sci-fi', 'Economy', 'Space Sim', 'Singleplayer', 'Funny', 'Replay Value', 'Procedural Generation', 'Great Soundtrack', 'Exploration', 'Experimental', 'Atmospheric', 'Sandbox', 'Open World']",Adventure,False
Tokyo School Life,kevinator23,"['Anime', 'Visual Novel', 'Dating Sim', 'Cute', 'Romance', 'Adventure', 'Nudity', 'Singleplayer', 'Survival Horror', 'Story Rich']",Adventure,True
IGT Slots Paradise Garden,76561198124399539,"['Casual', 'Gambling']",Casual,False
One Day For Ched,thugnificent,"['Indie', 'FPS', 'Action', 'Shooter']",Indie,True
Gender Bender DNA Twister Extreme,gjgfuj,"['Visual Novel', 'Nudity', 'Anime', 'Indie', 'Dating Sim', 'Simulation', 'Casual', 'Singleplayer', 'Sexual Content', 'Illuminati', 'Comedy']",Indie,True
Primal Carnage: Extinction,dijakeplays,"['Dinosaurs', 'Multiplayer', 'Action', 'Shooter', 'Team-Based', 'Survival', 'FPS', 'Indie', 'Gore', 'Open World', 'Co-op', 'Class-Based', 'Third Person', 'Massively Multiplayer', 'Strategy', 'First-Person', 'PvP', 'Third-Person Shooter', 'Violent', 'RPG']",Action,True
Supraball,killerroo,"['Early Access', 'Sports', 'First-Person', 'Multiplayer', 'e-sports', 'Free to Play', 'Football', 'Indie', 'Casual', 'Action', 'Soccer', 'FPS', 'Strategy']",Action,True
Command: Modern Air / Naval Operations WOTY,plebfromspace,"['Simulation', 'Strategy', 'Naval', 'Wargame', 'Military', 'Realistic', 'Singleplayer', 'Modern', 'Real-Time with Pause', 'Tactical', 'Cold War', 'War']",Simulation,True
Sigils of Elohim,llouw1,"['Free to Play', 'Casual', 'Puzzle', 'Indie', 'Strategy', 'Singleplayer']",Casual,True
Demonlisher,Gcthemonkey,['Casual'],Casual,False
Cavern Kings,76561198045536474,"['Early Access', 'Indie', 'Casual', 'Action', 'Rogue-like', 'Pixel Graphics', 'Platformer']",Action,True
Rising Angels: Reborn,N0P3_56,"['Free to Play', 'Visual Novel', 'Anime', 'Indie', 'Adventure', 'Simulation', 'Female Protagonist', 'Casual', 'Sci-fi', 'Nudity', 'Mature', 'Romance', 'Singleplayer']",Adventure,True
Might &amp; Magic® Heroes® VII,76561198039741155,"['Strategy', 'Turn-Based Strategy', 'RPG', 'Fantasy', 'Turn-Based', 'Singleplayer', 'Multiplayer', 'Story Rich', 'Adventure', 'Atmospheric', 'Co-op', 'Classic']",RPG,False
Hardland,DrVendax,"['Early Access', 'Action', 'Adventure', 'RPG', 'Open World', 'Indie', 'Sandbox']",Action,True
Metal Drift,MiniMidge47,"['Action', 'Indie', 'Racing', 'Sports', 'Multiplayer']",Action,True
20XX,76561198067170568,"['Platformer', 'Action', 'Indie', 'Rogue-like', 'Rogue-lite', 'Online Co-Op', 'Local Multiplayer', '2D', 'Controller', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Side Scroller', 'Procedural Generation', 'Difficult', 'Local Co-Op', 'Co-op']",Action,True
Geometry Dash,76561198027947401,"['Difficult', 'Great Soundtrack', 'Music', 'Level Editor', '2D', 'Rhythm', 'Colorful', 'Singleplayer', 'Platformer', 'Character Customization', 'Arcade', 'Indie', 'Action', 'Side Scroller', 'Funny', 'Family Friendly', 'Casual', 'Strategy', 'Adventure', 'Multiplayer']",Action,True
The Repopulation,76561198093768306,"['Early Access', 'Massively Multiplayer', 'Sandbox', 'RPG', 'Sci-fi', 'Indie', 'Crafting', 'MMORPG', 'Open World', 'Multiplayer', 'PvP', 'PvE', 'Survival']",Indie,False
Don't Starve Together,diego9031,"['Survival', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Crafting', 'Sandbox', 'Indie', 'Difficult', 'Online Co-Op', '2D', 'Atmospheric', 'Survival Horror', 'Strategy', 'Simulation', 'Funny', 'Action', 'Singleplayer', 'Horror', 'Rogue-like']",Adventure,True
SUPERHOT,assassin_warman,"['FPS', 'Action', 'Bullet Time', 'First-Person', 'Time Manipulation', 'Singleplayer', 'Indie', 'Puzzle', 'Shooter', 'Strategy', 'Minimalist', 'Short', 'Tactical', 'Difficult', 'Bullet Hell', 'VR', 'Cyberpunk', 'Kickstarter', 'Funny', 'Multiplayer']",Action,False
DYNASTY WARRIORS® 8 Empires,76561198044367162,"['Action', 'Hack and Slash', 'Character Customization', 'Strategy', 'RPG', 'Historical', 'Third Person', 'Great Soundtrack', ""Beat 'em up"", 'Anime', 'Singleplayer', 'Local Co-Op']",Action,True
"War, the Game",76561198081092125,"['Strategy', 'Indie', 'RTS', 'Grand Strategy', 'War']",Indie,True
"Warhammer 40,000: Regicide",deathnz1,"['Warhammer 40K', 'Strategy', 'Chess', 'Turn-Based Strategy', 'Indie', 'Turn-Based Tactics', 'Multiplayer', 'Tactical', 'Gore', 'Sci-fi', 'Singleplayer', 'Asynchronous Multiplayer', 'Games Workshop', 'Turn-Based', 'Great Soundtrack', 'Competitive', 'Board Game', 'Third Person', 'Simulation', 'Action']",Action,False
theHunter: Primal,Wilfire77,"['Dinosaurs', 'Survival', 'Open World', 'Multiplayer', 'Hunting', 'Adventure', 'Action', 'Simulation', 'Co-op', 'Singleplayer', 'First-Person', 'FPS', 'Shooter', 'Horror', 'Exploration', 'PvP', 'Survival Horror', 'Sandbox', 'Crafting', 'Strategy']",Action,True
Gods vs Humans,Zeboz,"['Strategy', 'Casual', 'Action']",Action,True
Tharsis,Jampd,"['Strategy', 'Indie', 'Space', 'Board Game', 'Difficult', 'Turn-Based', 'RPG', 'Mars', 'Survival', 'Great Soundtrack', 'Rogue-like']",Indie,False
The World II: Hunting BOSS,GoodOlDick,"['RPG', 'Action']",Action,True
LEGO® Indiana Jones™: The Original Adventures,76561198072103064,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",Action,True
TERA,Leaf_Light_Moscow,"['Free to Play', 'MMORPG', 'Massively Multiplayer', 'RPG', 'Action', 'Open World', 'Fantasy', 'Adventure', 'Anime', 'Third Person', 'Action RPG', 'Co-op', 'Character Customization', 'Multiplayer', 'PvP', 'Hack and Slash', 'PvE', 'Cute', 'Controller', 'Nudity']",Action,True
The Magic Circle,Stra7x,"['Adventure', 'Indie', 'Action', 'Story Rich', 'Simulation', 'Strategy', 'Puzzle', 'First-Person', 'Satire', 'Comedy', 'Singleplayer']",Action,True
LOOM™,alyboxie,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Puzzle', 'Music', 'Singleplayer', 'Pixel Graphics', 'Atmospheric', ""1990's"", 'Short', 'Third Person', 'Retro']",Adventure,True
Alphadia Genesis,taku_88,"['RPG', 'Action', 'Adventure', 'JRPG', 'Anime']",Action,True
DRAGON BALL XENOVERSE,76561198027225504,"['Anime', 'Fighting', 'Action', 'Multiplayer', 'Character Customization', 'Co-op', 'Adventure', 'Singleplayer', 'Online Co-Op', 'RPG', 'Third Person', 'Fantasy', 'Dragons', ""Beat 'em up"", 'Controller', 'Open World', 'Action RPG', 'Funny', 'Fast-Paced', 'Local Co-Op']",Action,True
STAR WARS™ Starfighter™,Imascatman,"['Action', 'Simulation', 'Star Wars', 'Space', 'Sci-fi', 'Singleplayer', 'Flight']",Action,False
Jotun: Valhalla Edition,cyclacious,"['Adventure', 'Mythology', 'Action', 'Indie', 'Female Protagonist', 'Hand-drawn', 'Difficult', 'Atmospheric', 'Exploration', 'Singleplayer', 'Great Soundtrack', 'Isometric', '2D', 'Fantasy', 'Kickstarter', 'Controller']",Action,True
The Secret of Monkey Island: Special Edition,vegetable89,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",Adventure,True
911: First Responders®,Jaberley,"['Simulation', 'Strategy', 'Moddable', 'Multiplayer', 'Singleplayer', 'Co-op', 'Management', 'Realistic', 'Adventure']",Simulation,True
STAR WARS™ - Knights of the Old Republic™,regentorange,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",Adventure,True
Decay: The Mare,gooseisthegreatest,"['Horror', 'Point & Click', 'Adventure', 'Indie', 'Psychological Horror', 'Singleplayer', 'Puzzle']",Adventure,True
STAR WARS™ Jedi Knight: Dark Forces II,archangel147,"['Action', 'Star Wars', 'FPS', 'Sci-fi', 'Classic', 'Third Person', 'Singleplayer', 'Multiplayer', 'Shooter', 'First-Person', 'Space', 'FMV', 'Great Soundtrack', 'Adventure', 'Retro']",Action,True
Move or Die,76561198085158965,"['Multiplayer', 'Funny', 'Local Multiplayer', 'Action', 'Fast-Paced', 'Indie', '2D', '4 Player Local', 'Platformer', 'Online Co-Op', 'Casual', 'Competitive', 'Local Co-Op', 'Great Soundtrack', 'Co-op', 'Singleplayer', 'Arcade', 'Gore', 'Memes', 'Moddable']",Action,True
STAR WARS™ Jedi Knight - Mysteries of the Sith™,Darth_mat,"['Action', 'Star Wars', 'Sci-fi', 'FPS', 'Shooter', 'Singleplayer', 'Third Person', 'Classic', 'Female Protagonist', 'First-Person', 'Multiplayer', 'Adventure', 'Retro']",Action,False
STAR WARS™ - Dark Forces,_SNS_,"['FPS', 'Star Wars', 'Action', 'Classic', 'Sci-fi', 'Shooter', 'Retro', 'First-Person', 'Singleplayer', 'Adventure', ""1990's"", 'Pixel Graphics']",Action,True
Rising World,76561198056549524,"['Early Access', 'Survival', 'Open World', 'Sandbox', 'Multiplayer', 'Building', 'Crafting', 'Adventure', 'Singleplayer', 'First-Person', 'Co-op', 'Exploration', 'Action', 'Indie', 'Realistic', 'RPG', 'Voxel', 'Atmospheric', 'FPS', 'Zombies']",Action,True
Verde Station,BlueDragonOfficial,"['Adventure', 'Indie', 'Casual', 'Walking Simulator', 'Sci-fi']",Adventure,True
CLANNAD,P51DWT,"['Visual Novel', 'Anime', 'Story Rich', 'Romance', 'Drama', 'Great Soundtrack', 'Singleplayer', 'Cute', 'Classic', 'Dating Sim', 'Choices Matter', 'Multiple Endings', 'Casual', 'Adventure', 'Atmospheric', 'Comedy', 'Family Friendly']",Adventure,True
STAR WARS™: The Clone Wars - Republic Heroes™,Meeshall,"['Action', 'Star Wars', 'Sci-fi', 'Singleplayer', 'Multiplayer', 'Co-op', '3D Platformer', 'Local Co-Op', 'Space']",Action,True
VoidExpanse,lordoftheguppies,"['Space', 'RPG', 'Action', 'Open World', 'Indie', 'Strategy', 'Sci-fi', 'Sandbox', 'Simulation', 'Top-Down', 'Singleplayer', 'Moddable', 'Character Customization', 'Multiplayer', 'Multiple Endings', 'Atmospheric', 'Classic']",Action,True
STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,76561198030567998,"['Action', 'Star Wars', 'Third Person', 'Sci-fi', 'Singleplayer', 'Hack and Slash', 'Adventure', 'Story Rich', 'Controller', 'Great Soundtrack', 'Quick-Time Events', 'Platformer', 'RPG', ""Beat 'em up""]",Action,True
Bus Simulator 16,76561198062378132,"['Simulation', 'Driving', 'Open World', 'Realistic', 'Multiplayer', 'Management', 'Co-op', 'Singleplayer', 'Online Co-Op', 'Co-op Campaign', 'Physics', 'Adventure', 'Mod', 'First-Person', 'Atmospheric']",Simulation,True
LEGO® Star Wars™ - The Complete Saga,The_Comet,"['LEGO', 'Star Wars', 'Adventure', 'Local Co-Op', 'Family Friendly', 'Comedy', 'Action', 'Singleplayer', 'Sci-fi', 'Co-op', 'Funny', 'Multiplayer', 'Open World', 'Local Multiplayer', 'Space', 'Puzzle', 'Great Soundtrack', 'Casual', 'Controller', 'Classic']",Adventure,False
Halo: Spartan Strike,Kevin_F,"['Action', 'Sci-fi', 'Top-Down Shooter', 'Singleplayer', 'Shooter', 'Strategy', 'Aliens', 'Multiplayer', 'Great Soundtrack', 'FPS', 'Adventure', 'Twin Stick Shooter', 'Co-op']",Action,False
The Shopkeeper,MuellerJ7,"['Adventure', 'Indie', 'Point & Click']",Adventure,False
Impossible Creatures Steam Edition,Katzieon,"['Strategy', 'RTS', 'Cult Classic', 'Classic', 'Multiplayer', 'Real-Time', 'Singleplayer', 'Base Building', 'War']",Strategy,True
STAR WARS™ Empire at War - Gold Pack,76561198072802409,"['Strategy', 'Star Wars', 'RTS', 'Sci-fi', 'Multiplayer', 'Space', 'Singleplayer', 'Moddable', 'Tactical', 'Action', 'Great Soundtrack', 'Mod', 'War', 'Classic', '4X', 'Co-op', 'Adventure', 'Simulation', 'Grand Strategy', 'Atmospheric']",Strategy,True
TOXIKK™,dontgetmemed,"['Action', 'FPS', 'Multiplayer', 'Arena Shooter', 'Free to Play', 'Shooter', 'Indie', 'First-Person', 'Fast-Paced', 'Singleplayer', 'Competitive', 'Sci-fi', 'Classic', 'Open World', 'Co-op', 'Parkour', 'Massively Multiplayer', 'Strategy', 'PvP', 'Anime']",Action,True
STAR WARS™: The Force Unleashed™ II,76561198079293112,"['Action', 'Star Wars', 'Sci-fi', 'Third Person', 'Adventure', 'Singleplayer', 'Hack and Slash', 'Short', 'Controller', 'Story Rich', 'Fantasy']",Action,False
Deep Dungeons of Doom,Swahboo,"['RPG', 'Casual', 'Adventure', 'Pixel Graphics', 'Rogue-like', 'Dungeon Crawler', 'Action', 'Fantasy']",Adventure,False
Save the Furries,Terminally-Chill,"['Casual', 'Puzzle', 'Platformer', 'Memes', 'Lemmings', 'Psychological Horror', 'Horror']",Casual,True
BEARZERKERS,76561197986214624,"['Early Access', 'Action', 'Local Multiplayer', 'Indie', 'Co-op', 'Casual', 'Kickstarter', 'Arcade']",Action,True
Total War: ATTILA,SupermanSocks17,"['Strategy', 'Historical', 'War', 'Turn-Based Strategy', 'Grand Strategy', 'Tactical', 'RTS', 'Rome', 'Multiplayer', 'Singleplayer', 'Real Time Tactics', 'Medieval', 'Atmospheric', 'Action', 'Co-op', 'Turn-Based', 'Open World', 'Survival', 'Simulation', 'Adventure']",Strategy,True
Safecracker: The Ultimate Puzzle Adventure,TheKiwiMantis,"['Puzzle', 'Adventure', 'Casual', 'Point & Click', 'First-Person']",Adventure,True
Death Skid Marks,mikebandito,"['Indie', 'Action', 'RPG', 'Rogue-lite', 'Arcade', 'Retro', 'Rogue-like', 'Funny', 'Difficult']",Action,True
Shroud of the Avatar: Forsaken Virtues,a4nic8er,"['Early Access', 'RPG', 'Massively Multiplayer', 'MMORPG', 'Sandbox', 'Fantasy', 'Open World', 'Singleplayer', 'Crafting']",Massively Multiplayer,False
Delta Force 2,85675356434565434,"['Action', 'FPS']",Action,True
Windward,topkeklord7,"['Pirates', 'Naval', 'Adventure', 'RPG', 'Sandbox', 'Indie', 'Multiplayer', 'Action', 'Trading', 'Open World', 'Co-op', 'Strategy', 'Procedural Generation', 'Singleplayer', 'Sailing', 'Atmospheric', 'Exploration', 'MMORPG', 'Economy', 'Choose Your Own Adventure']",Action,False
ShellShock Live,Wolffeeder,"['Early Access', 'Tanks', 'Multiplayer', 'Strategy', 'Action', '2D', 'Turn-Based', 'Casual', 'Massively Multiplayer', 'Indie', 'Shooter', 'Colorful', 'Singleplayer', 'Online Co-Op', 'Co-op', 'Turn-Based Strategy', 'Funny', 'Great Soundtrack', 'Physics', 'Family Friendly']",Action,True
If My Heart Had Wings,folkfrightsa,"['Anime', 'Visual Novel', 'Dating Sim', 'Romance', 'Cute', 'Nudity', 'Story Rich', 'Great Soundtrack', 'Singleplayer', 'Mature', 'Simulation', 'Adventure', 'Casual', 'Atmospheric', 'Funny', 'Point & Click', 'Sexual Content']",Adventure,True
Warhammer Quest,Tezzdog,"['RPG', 'Strategy', 'Games Workshop', 'Turn-Based', 'Board Game', 'Fantasy', 'Singleplayer', 'Tactical', 'Turn-Based Tactics', 'Dungeon Crawler']",RPG,False
Instant Dungeon!,76561198099289520,"['Indie', 'Action', 'Retro', 'Arcade', 'Rogue-like', 'Great Soundtrack', 'Dungeon Crawler']",Action,False
